num;NAME;Gl;Gb;RAJD;DECJD;P0;DM;S1400;R_LUM14;
num;;(deg);(deg);(deg);(deg);(s);(cm^-3pc);(mJy);(mJykpc^2);
1179;J1658-5324;334.869;-6.625;254.663932;-53.401945;0.002439;30.81;0.70;5.42e-01;
1180;B1657-13;7.507;17.592;254.971198;-13.085830;0.640958;60.37;*;*;
1181;J1659-4316;343.000;-0.547;254.984917;-43.268333;0.474381;640.90;0.21;5.23e+00;
1182;J1659-4439;341.881;-1.361;254.914333;-44.650278;0.353293;535.00;0.42;6.76e+01;
1183;J1700-3312;351.055;5.489;255.220755;-33.212917;1.358307;166.97;1.60;8.74e+01;
1184;J1700-3611;348.679;3.672;255.205500;-36.198056;1.494091;232.70;0.80;6.90e+01;
1185;J1700-3919;346.161;1.826;255.092792;-39.316672;0.560504;354.30;0.23;3.11e+01;
1186;J1700-4012;345.488;1.234;255.160625;-40.210722;0.283792;385.00;0.13;5.84e+00;
1187;J1700-4422;342.235;-1.364;255.223625;-44.374167;0.755535;425.00;0.30;1.80e+01;
1188;J1700-4939;338.008;-4.538;255.094000;-49.654167;0.578363;278.00;0.17;4.04e+01;
1189;J1701-3006A;353.578;7.322;255.302123;-30.108381;0.005242;114.97;0.40;1.99e+01;
1190;J1701-3006B;353.574;7.319;255.302782;-30.113623;0.003594;115.21;0.30;1.49e+01;
1191;J1701-3006C;353.572;7.316;255.303608;-30.116504;0.007613;114.56;0.30;1.49e+01;
1192;J1701-3006D;353.577;7.317;255.306513;-30.111822;0.003418;114.22;*;*;
1193;J1701-3006E;353.576;7.317;255.305306;-30.113025;0.003234;113.79;*;*;
1194;J1701-3006F;353.573;7.318;255.303426;-30.114394;0.002295;113.29;*;*;
1195;J1701-3130;352.523;6.384;255.431304;-31.510194;0.291341;130.73;*;*;
1196;B1658-37;347.756;2.834;255.326708;-37.440278;2.454618;303.40;4.10;6.88e+02;
1197;B1657-45;341.360;-2.177;255.371475;-45.563528;0.322909;526.00;3.10;1.19e+03;
1198;J1701-4958;337.835;-4.841;255.303458;-49.975833;0.804304;230.00;0.26;3.04e+01;
1199;J1702-3932;346.203;1.401;255.559833;-39.544444;0.390328;530.00;0.30;6.92e+01;
1200;J1702-4128;344.744;0.123;255.718833;-41.480056;0.182136;367.10;1.17;1.84e+01;
1201;J1702-4217;344.078;-0.329;255.651833;-42.283667;0.227565;629.00;0.50;1.11e+01;
1202;J1702-4306;343.405;-0.813;255.613708;-43.112222;0.215507;538.40;0.46;1.17e+01;
1203;J1702-4310;343.352;-0.852;255.612250;-43.177778;0.240524;377.60;0.92;1.72e+01;
1204;J1702-4428;342.378;-1.701;255.719167;-44.467500;2.123506;395.00;0.38;4.72e+01;
1205;J1703-18;3.133;13.616;255.858333;-18.815000;1.270240;46.00;*;*;
1206;B1700-18;3.229;13.561;255.962881;-18.770790;0.804341;49.55;0.70;5.71e+00;
1207;B1700-32;351.786;5.387;255.843920;-32.696676;1.211785;110.31;8.70;8.74e+01;
1208;J1703-4442;342.235;-1.916;255.835792;-44.711667;1.747293;280.20;0.21;5.72e+00;
1209;J1703-4851;338.986;-4.515;255.977208;-48.866944;1.396405;150.29;1.40;2.36e+01;
1210;J1704-5236;336.051;-6.869;256.169038;-52.615944;0.230708;170.00;0.60;5.44e+01;
1211;B1659-60;329.762;-11.367;256.061667;-60.281667;0.306323;54.00;*;*;
1212;J1705-04;15.709;21.105;256.250000;-4.683333;0.237480;42.95;*;*;
1213;J1705-1903;3.148;13.042;256.362500;-19.134444;0.002480;58.00;*;*;
1214;B1702-19;3.189;13.026;256.400416;-19.110735;0.298987;22.91;9.30;5.23e+00;
1215;J1705-3423;350.721;3.975;256.426508;-34.395389;0.255427;146.36;5.30;7.82e+01;
1216;J1705-3936;346.548;0.845;256.404583;-39.608056;0.854482;598.00;0.33;3.09e+01;
1217;J1705-3950;346.341;0.718;256.374333;-39.849722;0.318941;207.25;1.60;1.88e+01;
1218;J1705-4108;345.291;-0.042;256.335000;-41.145556;0.861067;1077.00;1.30;4.63e+01;
1219;J1705-4331;343.428;-1.515;256.399642;-43.520444;0.222561;185.24;0.40;4.73e+00;
1220;J1705-6135;328.751;-12.228;256.313750;-61.587500;0.808546;95.00;0.40;1.25e+01;
1221;J1706-3839;347.387;1.301;256.588750;-38.664167;0.586287;626.00;0.20;6.22e+01;
1222;J1706-4310;343.758;-1.375;256.518792;-43.172500;0.616979;656.10;0.28;8.63e+01;
1223;J1706+59;88.097;36.319;256.750000;59.166667;1.476687;31.00;*;*;
1224;J1706-6118;329.053;-12.152;256.540808;-61.303250;0.361921;76.13;*;*;
1225;J1707+35;59.261;35.784;256.750000;35.933333;0.159800;19.24;*;*;
1226;B1703-40;345.718;-0.198;256.840533;-40.898917;0.581017;360.00;10.20;1.63e+02;
